season,season_type,head_coach,posteam,plays,games,actual_pass_rate,expected_pass_rate,model_pass_oe,nflverse_expected_pass_rate,nflverse_pass_oe,mean_epa,success_rate,mean_yards_gained,meets_minimum_sample,actual_pass_rate_pct,expected_pass_rate_pct,model_pass_oe_pct,nflverse_pass_oe_pct,success_rate_pct
2021,REG,Frank Reich,IND,1036,17,0.5588803088803089,0.5880437131221713,-0.02916340424186244,0.6008159284386424,-4.193561955833355,0.05834717099039016,0.444015444015444,5.70945945945946,true,55.89,58.8,-2.92,-419.36,44.4
2021,REG,Bill Belichick,NE,1030,17,0.5601941747572815,0.5905758346837446,-0.030381659926463078,0.6111860920394798,-5.099191728219824,0.0754191651554876,0.48446601941747575,5.860194174757281,true,56.02,59.06,-3.04,-509.92,48.45
2021,REG,Dan Campbell,DET,1048,17,0.607824427480916,0.6397489828521428,-0.03192455537122676,0.6623228801883586,-5.4498452707442615,-0.05767392393383714,0.41889312977099236,5.233778625954199,true,60.78,63.97,-3.19,-544.98,41.89
2021,REG,Vic Fangio,DEN,1029,17,0.5850340136054422,0.6210624840443901,-0.036028470438947975,0.6329603510048056,-4.79263373993634,0.015649943958714357,0.44703595724003886,5.465500485908649,true,58.5,62.11,-3.6,-479.26,44.7
2021,REG,Kevin Stefanski,CLE,1037,17,0.5756991321118612,0.6194096210661764,-0.04371048895431523,0.6245856241052727,-4.888649199341164,0.016591871890993266,0.43876567020250723,5.595949855351977,true,57.57,61.94,-4.37,-488.86,43.88
2021,POST,Kliff Kingsbury,ARI,54,1,0.6851851851851852,0.7307944241768186,-0.04560923899163353,0.7145743110665569,-2.9389125881371676,-0.39633806656153564,0.35185185185185186,3.388888888888889,false,68.52,73.08,-4.56,-293.89,35.19
2021,REG,Sean Payton,NO,1034,17,0.558027079303675,0.6036848098865729,-0.0456577305828978,0.620847430694452,-6.282035139077695,-0.06936579826237983,0.4081237911025145,5.0212765957446805,true,55.8,60.37,-4.57,-628.2,40.81
2021,REG,Nick Sirianni,PHI,1055,17,0.5459715639810426,0.6032171347186716,-0.057245570737628926,0.6099530989719086,-6.398153499086604,0.0794331031820051,0.46919431279620855,5.811374407582939,true,54.6,60.32,-5.72,-639.82,46.92
2021,REG,Kyle Shanahan,SF,1024,17,0.548828125,0.6096048862891672,-0.060776761289167196,0.6132961241455632,-6.446799914556323,0.09263942110296343,0.4580078125,6.2470703125,true,54.88,60.96,-6.08,-644.68,45.8
2021,REG,Mike Vrabel,TEN,1111,17,0.54005400540054,0.619895594409109,-0.07984158900856898,0.6198083112581317,-7.975430585759165,0.028727021447671478,0.44554455445544555,5.251125112511251,true,54.01,61.99,-7.98,-797.54,44.55
2021,POST,Mike Vrabel,TEN,52,1,0.5192307692307693,0.6046006444201623,-0.08536987518939301,0.5963458596513822,-7.711509042061293,-0.14684897360402063,0.4423076923076923,6.788461538461538,false,51.92,60.46,-8.54,-771.15,44.23
2021,POST,Kyle Shanahan,SF,164,3,0.4817073170731707,0.5970939499906578,-0.11538663291748706,0.5929207080157428,-11.121339094257209,-0.11827713298033342,0.3902439024390244,5.091463414634147,false,48.17,59.71,-11.54,-1112.13,39.02
2022,POST,Zac Taylor,CIN,184,3,0.6847826086956522,0.5648622045033972,0.11992040419225504,0.5795368112664184,10.524579742923379,0.1006987560556153,0.5,5.201086956521739,false,68.48,56.49,11.99,1052.46,50.0
2022,POST,Todd Bowles,TB,80,1,0.85,0.7332155692870079,0.11678443071299202,0.7304296946153045,11.957030538469553,-0.05125492076695082,0.4125,4.825,false,85.0,73.32,11.68,1195.7,41.25
2022,REG,Andy Reid,KC,1077,17,0.6713091922005571,0.5724505448298265,0.09885864737073058,0.5609022389021646,11.04069532983925,0.18823122835531483,0.5051067780872794,6.541318477251625,true,67.13,57.25,9.89,1104.07,50.51
2022,POST,Brandon Staley,LAC,67,1,0.7014925373134329,0.6099628151356342,0.0915297221777986,0.624722755666989,7.6769781646443835,0.10526331791516004,0.40298507462686567,4.791044776119403,false,70.15,61.0,9.15,767.7,40.3
2022,POST,Andy Reid,KC,181,3,0.6519337016574586,0.5631224018489132,0.08881129980854542,0.5443633784699505,10.757032318750797,0.20140032976951552,0.5027624309392266,5.883977900552487,false,65.19,56.31,8.88,1075.7,50.28
2022,REG,Zac Taylor,CIN,1028,16,0.6614785992217899,0.5773317101394779,0.084146889082312,0.5845563031428634,7.6922296078926395,0.07703328053511327,0.4727626459143969,5.634241245136187,true,66.15,57.73,8.41,769.22,47.28
2022,POST,Kevin O'Connell,MIN,56,1,0.7142857142857143,0.6340195151407578,0.08026619914495652,0.6666917399104152,4.759397437529905,0.17036439283193822,0.5357142857142857,5.928571428571429,false,71.43,63.4,8.03,475.94,53.57
2022,POST,Brian Daboll,NYG,116,2,0.6810344827586207,0.6054929069373514,0.07554157582126927,0.6052943402580147,7.574014250060608,0.10201020432988564,0.46551724137931033,5.698275862068965,false,68.1,60.55,7.55,757.4,46.55
2022,REG,Todd Bowles,TB,1135,17,0.6819383259911894,0.6226069677418462,0.059331358249343255,0.6378754665082247,4.406285948296476,-0.02139042314256368,0.44052863436123346,5.204405286343612,true,68.19,62.26,5.93,440.63,44.05
2022,POST,Mike McDaniel,MIA,69,1,0.7391304347826086,0.6800932579039514,0.05903717687865735,0.6796597229397815,5.947071184282717,-0.2287995382781814,0.30434782608695654,3.347826086956522,false,73.91,68.01,5.9,594.71,30.43
2022,REG,Brandon Staley,LAC,1133,17,0.6804942630185349,0.6235266974685767,0.05696756554995822,0.6357967603560422,4.4697502662492665,0.00695117455688106,0.440423654015887,5.406884377758164,true,68.05,62.35,5.7,446.98,44.04
2022,POST,Sean McDermott,BUF,133,2,0.7142857142857143,0.6576971379768413,0.056588576308873005,0.6747834867328629,3.950222755285134,-0.07769923937048667,0.43609022556390975,5.639097744360902,false,71.43,65.77,5.66,395.02,43.61
2022,REG,Sean McDermott,BUF,1010,16,0.6504950495049505,0.5960301455780223,0.05446490392692822,0.5867063895974419,6.37886599075086,0.129611158450329,0.49207920792079207,6.322772277227723,true,65.05,59.6,5.45,637.89,49.21
2022,REG,Kevin O'Connell,MIN,1108,17,0.6588447653429603,0.6182411447681928,0.040603620574767525,0.6336221819531697,2.522258338979059,-0.011708343969740272,0.44765342960288806,5.5577617328519855,true,65.88,61.82,4.06,252.23,44.77
2022,REG,Doug Pederson,JAX,1055,17,0.6123222748815166,0.5845235861755604,0.027798688705956177,0.6094493742696764,0.28729006118401534,0.06104701924903484,0.46445497630331756,5.770616113744076,true,61.23,58.45,2.78,28.73,46.45
2022,REG,Matt Rhule,CAR,273,5,0.6666666666666666,0.6389291295012044,0.02773753716546235,0.6444148891383693,2.225177752829733,-0.13513794759518963,0.37362637362637363,4.978021978021978,false,66.67,63.89,2.77,222.52,37.36
2022,REG,Mike McDaniel,MIA,988,17,0.6437246963562753,0.6209669810585777,0.022757715297697507,0.6210848748257859,2.2639821530489423,0.0615786128759982,0.4483805668016194,6.279352226720648,true,64.37,62.1,2.28,226.4,44.84
2022,REG,Pete Carroll,SEA,1029,17,0.6326530612244898,0.609845506195103,0.02280755502938679,0.6159097328981198,1.6743328326369977,0.00419112941800452,0.44412050534499514,5.815354713313897,true,63.27,60.98,2.28,167.43,44.41
2022,POST,Doug Pederson,JAX,129,2,0.7131782945736435,0.6988376141472964,0.014340680426347016,0.6909955277923465,2.218276678129684,0.01776031007544297,0.5116279069767442,5.728682170542636,false,71.32,69.88,1.43,221.83,51.16
2022,REG,Frank Reich,IND,590,9,0.6711864406779661,0.6577693572336226,0.013417083444343466,0.6822680057863058,-1.1081565108339666,-0.15309460873717928,0.4016949152542373,4.810169491525424,true,67.12,65.78,1.34,-110.82,40.17
2022,REG,Bill Belichick,NE,978,17,0.6134969325153374,0.6028922103563805,0.01060472215895695,0.6233062081206552,-0.9809275605317761,-0.045333843134641595,0.4100204498977505,5.50920245398773,true,61.35,60.29,1.06,-98.09,41.0
2022,REG,Kliff Kingsbury,ARI,1127,17,0.6619343389529725,0.6522329796915203,0.009701359261452196,0.676148169321118,-1.4213830368145441,-0.07968566870814586,0.4072759538598048,4.8855368234250225,true,66.19,65.22,0.97,-142.14,40.73
2022,REG,Nathaniel Hackett,DEN,937,15,0.6296691568836713,0.6232827549201299,0.0063864019635414045,0.6448176913619391,-1.5148534478267839,-0.11913521515818654,0.3799359658484525,5.077908217716115,true,62.97,62.33,0.64,-151.49,37.99
2022,REG,Lovie Smith,HOU,1004,17,0.6344621513944223,0.6300980133413863,0.004364138053036105,0.6575077747057871,-2.3045623311364793,-0.1849633473435908,0.3705179282868526,4.809760956175299,true,63.45,63.01,0.44,-230.46,37.05
2022,POST,Mike McCarthy,DAL,127,2,0.6062992125984252,0.6053899080036301,0.0009093045947950729,0.6135869267301297,-0.7287714131704466,0.15405108202805584,0.48031496062992124,5.574803149606299,false,60.63,60.54,0.09,-72.88,48.03
